base_name,frame_number,set_type,results_dir
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,51597,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,51607,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,51911,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,51912,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,52120,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,52120,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,52458,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,52459,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,52797,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,52797,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,52797,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,79767,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,88498,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,97788,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,97788,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,97788,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,97789,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,97789,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,97789,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98121,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98178,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98178,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98180,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98180,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98511,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98511,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98540,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98541,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98543,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,99088,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,99089,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,99109,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,99109,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98359,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,98360,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,99706,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,99706,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,99707,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_41_23___6___9,99707,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,13917,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,13917,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,13918,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,13918,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,13939,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41172,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41172,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41172,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41173,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41269,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41270,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41412,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41488,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41488,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,41700,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60406,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60430,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60431,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60454,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60474,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60495,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60520,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60520,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60797,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,60797,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,67457,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,67457,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,67457,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,67905,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,67905,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,67905,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food L_2011_08_04__15_43_35___2___1,67906,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/clockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,27235,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,27236,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,27293,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,27294,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,27625,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,27625,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,27648,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,27720,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,27720,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,28320,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,28500,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,28522,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,28547,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,28547,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,93722,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,93722,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,93770,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94039,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94099,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94150,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94174,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94188,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94189,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94215,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94368,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94368,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94368,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94369,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_02__10_38_57___2___1,94369,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,36431,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,36431,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,36431,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,36452,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,36453,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,36922,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,36922,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68008,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68037,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68119,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68145,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68145,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68367,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68605,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68705,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68858,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68858,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
egl-1 (n487) on food R_2011_08_04__15_44_44___8___11,68858,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/egl-1(n487)V@MT1082/food_OP50/XX/30m_wait/anticlockwise
